customer_id,first_name,last_name,email,city,state,zip_code,signup_date,is_active
CUST0000735,Robert,Hernandez,brittanyandrews@example.net,South Johnshire,PR,72143,2022-11-13,True
CUST0000736,Kathryn,Green,hannah21@example.net,Susanstad,BA,58938,2021-04-18,True
CUST0000737,Julie,Lewis,taylor75@example.com,Lake Teresa,SC,34452,2022-09-28,True
CUST0000738,Jonathan,Adkins,taylordawn@example.com,Shafferton,SP,69759,2022-04-16,True
CUST0000739,Brian,Mayo,allen60@example.net,Kristyfort,RS,37548,2024-01-17,True
CUST0000740,Bailey,Walters,cunninghamterri@example.org,Port William,RJ,11999,2022-11-29,False
CUST0000741,Audrey,Mcdonald,karenwang@example.com,Stevenberg,RJ,85755,2022-09-15,True
CUST0000742,Mark,White,shawn60@example.com,Adamfurt,ES,02974,2023-12-11,True
CUST0000743,Alan,Morris,jonathanwalker@example.net,Amandaborough,SP,75793,2022-07-13,True
CUST0000744,Sara,Barry,jacobhernandez@example.com,North Anthony,BA,79396,2023-07-12,True
CUST0000745,Shirley,Williams,amberblevins@example.com,Sarahborough,SP,26938,2024-04-09,True
CUST0000746,Kevin,Coleman,jesse35@example.org,South David,RS,49667,2021-09-16,True
CUST0000747,Anthony,Dillon,omargriffin@example.com,East Kelli,SP,77861,2023-09-30,True
CUST0000748,Lisa,Davis,williamlane@example.net,East Katherineville,RJ,64609,2024-03-15,True
CUST0000749,Joy,Howard,robert31@example.net,Timothyhaven,SC,15180,2021-06-14,True
CUST0000750,Sierra,Smith,zlara@example.org,Michaelport,SP,09060,2023-03-05,True
CUST0000751,Ryan,Abbott,jerome16@example.com,West Jessicamouth,MG,06447,2023-12-05,True
CUST0000752,Donald,Wright,andersoneric@example.net,Farmerton,RJ,78646,2022-08-31,True
CUST0000753,Leah,Cline,nathan62@example.com,East Sharon,PR,20342,2023-12-09,True
CUST0000754,Judy,Patrick,michaelbuckley@example.org,South Jamesfurt,RJ,82461,2021-02-08,True
CUST0000755,Nathaniel,Skinner,anthony05@example.org,Johnsonberg,SP,53933,2021-05-14,True
CUST0000756,Brandon,Bennett,ericsmith@example.org,South Vanessaville,PA,62850,2021-08-09,True
CUST0000757,Steven,Perry,mtaylor@example.net,West Thomasview,RJ,17304,2024-05-03,True
CUST0000758,Marcus,Fernandez,woodskaitlyn@example.net,East Jeffrey,RJ,17515,2023-01-10,True
CUST0000759,Linda,Thomas,pauljennifer@example.com,East Jeremyburgh,PR,96187,2022-12-04,True
CUST0000760,Donna,Murphy,hbarnett@example.net,Kathleenberg,SP,43485,2024-06-12,True
CUST0000761,Robert,Stanley,adkinslauren@example.net,Port Jamesburgh,SP,02378,2022-06-17,True
CUST0000762,Douglas,Johnson,fernandomorris@example.net,Webbstad,PR,25109,2021-09-13,False
CUST0000763,Courtney,Montoya,nhayes@example.com,Amyville,PR,98144,2023-03-13,True
CUST0000764,Joshua,Mack,matthew24@example.com,Ingrammouth,SP,87434,2023-05-20,True
CUST0000765,Colin,Chase,bryan56@example.net,New Davidbury,RJ,60457,2024-05-24,True
CUST0000766,Maria,Martinez,david54@example.com,Tranland,SP,66656,2023-09-22,True
CUST0000767,Ian,Wilkins,donaldbecker@example.org,Lake Julie,RJ,69389,2024-02-20,True
CUST0000768,Carolyn,Hernandez,mcbridemichael@example.org,West Erik,SP,89681,2023-07-09,True
CUST0000769,Gabriel,Walters,meganpotter@example.org,Garrisonview,SP,06912,2021-11-30,True
CUST0000770,Susan,Rush,peter86@example.com,Morrisport,SC,00547,2024-06-10,True
CUST0000771,Charles,Erickson,jason99@example.org,Port Robertberg,MG,63537,2024-05-26,False
CUST0000772,Lynn,Duran,petermoore@example.com,Vargasbury,SP,46429,2022-05-22,True
CUST0000773,Chad,Richmond,donald61@example.net,East Scott,SP,88612,2023-11-08,False
CUST0000774,Joshua,Murphy,meyeralexandria@example.net,Hallmouth,MG,39668,2023-09-20,True
CUST0000775,Lynn,Weaver,whernandez@example.net,Nancyton,RJ,50505,2022-09-02,True
CUST0000776,Mary,Scott,ksimmons@example.net,Blakebury,RJ,69030,2024-08-06,True
CUST0000777,Dakota,Bright,john76@example.com,Lake Danielview,SP,95403,2023-11-13,True
CUST0000778,Jessica,Conway,robert45@example.org,North Jenniferfort,SP,32317,2023-08-13,True
CUST0000779,Brenda,Walker,gwade@example.net,Castroshire,RS,49760,2022-05-02,True
CUST0000780,Catherine,Harrell,gwilliams@example.net,New Codybury,SP,47778,2021-10-12,True
CUST0000781,Betty,Fletcher,tochoa@example.net,West Deborahmouth,SP,60891,2022-08-27,True
CUST0000782,Ashley,Mills,oli@example.net,Caldwelltown,SP,28817,2022-08-20,True
CUST0000783,Ashley,Johnson,corey60@example.net,Atkinsonview,MG,47501,2023-04-15,True
CUST0000784,Loretta,Cooper,joshuabowers@example.com,Lyonsview,RS,21550,2021-09-27,True
CUST0000785,Jason,Townsend,joy52@example.com,West Michaelside,MG,97475,2021-08-06,True
CUST0000786,Linda,Church,maria11@example.net,Edwardsfort,CE,84318,2023-08-21,True
CUST0000787,Jacob,Reyes,melissa75@example.com,Huangburgh,RJ,22592,2021-01-15,True
CUST0000788,Marcus,Rodriguez,regina84@example.net,South Christine,SP,10453,2022-08-20,False
CUST0000789,James,Davis,jphelps@example.net,Amandafurt,MG,17937,2023-02-08,True
CUST0000790,Samantha,Garcia,christina15@example.org,Mckenziebury,MG,72326,2024-01-09,True
CUST0000791,Eric,Haney,simpsonmartha@example.org,East Scott,MG,28808,2021-05-09,True
CUST0000792,Dustin,Phillips,mathewstimothy@example.com,Hawkinsshire,SC,25698,2021-12-09,True
CUST0000793,Robert,Abbott,yburton@example.net,Jasminestad,SP,35045,2023-04-16,True
CUST0000794,Ryan,Diaz,lukekelly@example.net,West Michelle,SC,92570,2023-05-29,True
CUST0000795,John,Medina,colinlowery@example.net,Nicholsville,SC,79680,2023-05-04,True
CUST0000796,Jeremy,Bailey,stevenandrews@example.org,Montgomeryfort,MG,77972,2022-02-21,True
CUST0000797,Ryan,Benton,andrewwest@example.net,West Thomasberg,BA,08860,2022-07-24,True
CUST0000798,Evelyn,Jones,ashley09@example.com,Padillaberg,SC,52437,2024-03-26,True
CUST0000799,Jason,Hayes,mark98@example.com,Port Amber,MG,89803,2022-10-23,True
CUST0000800,Brenda,Huffman,josephmichael@example.org,New Brycechester,BA,96233,2024-03-13,True
CUST0000801,Evan,Lee,maryjohnson@example.com,West Christopherfurt,PE,75736,2021-02-20,True
CUST0000802,Jaclyn,Jennings,ejames@example.org,Isaacport,RJ,47052,2024-06-22,True
CUST0000803,Gregory,Jordan,victor24@example.com,East Michael,CE,85334,2021-07-02,True
CUST0000804,Cynthia,Morgan,warrenandrew@example.net,New Brianstad,SP,13017,2024-06-13,True
CUST0000805,Gary,Stuart,smithpaul@example.org,Micheleburgh,PR,25205,2024-01-10,True
CUST0000806,Dana,Jimenez,theresadavis@example.net,New Neil,RJ,23691,2023-08-16,True
CUST0000807,Patricia,Mccarthy,williamolsen@example.com,New Benjaminside,SP,16266,2021-11-18,True
CUST0000808,Lindsay,Collins,daniel29@example.net,North Tyler,MG,79603,2023-04-07,True
CUST0000809,Eric,Austin,sharon86@example.com,Lake Angelamouth,MG,32773,2022-05-18,False
CUST0000810,Michael,Allen,zlopez@example.org,Brianfort,SP,86963,2023-06-09,True
CUST0000811,Jasmine,Combs,abbottchristopher@example.net,Rhondashire,CE,75878,2023-11-22,True
CUST0000812,Jacqueline,Boyd,justintaylor@example.org,Sherylchester,SP,53485,2024-03-11,True
CUST0000813,Ryan,Miller,henrymarc@example.com,Torresport,ES,90161,2022-03-07,False
CUST0000814,Holly,Rose,lopezchristopher@example.net,Lake Lee,SP,06786,2021-07-26,True
CUST0000815,Amanda,Williams,paul58@example.org,Rodgershaven,PR,23869,2024-07-11,True
CUST0000816,William,Maldonado,lozanocorey@example.org,Lake Luke,CE,94090,2022-09-03,True
CUST0000817,James,Clark,williamspatrick@example.net,West Adambury,MG,86955,2022-02-22,True
CUST0000818,Lisa,Guerra,valerieserrano@example.com,Williamsberg,RJ,78980,2021-04-28,True
CUST0000819,John,Barnett,tbecker@example.net,Jamieview,PE,54136,2021-05-25,True
CUST0000820,Hannah,Perry,mbennett@example.com,Carolfurt,SC,05979,2023-12-16,False
CUST0000821,Heather,Cole,chadwilson@example.org,Jonesside,RJ,43411,2023-01-29,True
CUST0000822,Gary,Singh,smitchell@example.com,Danielville,SP,52262,2024-04-17,True
CUST0000823,Mackenzie,Henson,peterstyler@example.org,South Timothyville,SP,30469,2022-12-14,True
CUST0000824,Benjamin,Hughes,farmerlindsay@example.org,Gilbertmouth,PR,97277,2021-04-09,True
CUST0000825,Douglas,Harper,bateswilliam@example.org,Lake Louis,RJ,75054,2022-10-30,True
CUST0000826,Alexis,Hernandez,sandra57@example.org,South Normanport,MG,66770,2022-05-17,True
CUST0000827,Bryce,White,matthewgriffith@example.org,Jonesbury,SP,79361,2023-06-17,True
CUST0000828,Allison,Hawkins,amystewart@example.org,South Apriltown,CE,81580,2024-05-09,True
CUST0000829,Jennifer,Ramsey,mitchell21@example.net,North Patrick,PR,74256,2021-03-17,True
CUST0000830,Brian,Hughes,vincentkathleen@example.org,North Deborahfort,RS,75407,2024-07-23,True
CUST0000831,Deanna,Campbell,vcole@example.org,Salazarstad,SP,83954,2021-09-03,True
CUST0000832,Spencer,Calhoun,shawnsuarez@example.org,West Dana,SP,23353,2022-10-27,True
CUST0000833,Sylvia,Price,nicole50@example.com,Douglasmouth,PR,54289,2021-07-24,False
CUST0000834,Jennifer,Weaver,vanessamartinez@example.net,Jaredfurt,SP,55700,2022-03-02,True
CUST0000835,Nicole,Murray,ywallace@example.com,Matthewfurt,RJ,17948,2021-05-09,True
CUST0000836,Jennifer,Harris,jennifercarroll@example.net,Rachelside,GO,54005,2021-09-15,True
CUST0000837,Nicholas,Parker,gthomas@example.net,Evanschester,RS,07170,2024-02-02,True
CUST0000838,James,Morgan,donnagiles@example.com,South Andrew,SP,27561,2023-10-16,True
CUST0000839,Paul,Estrada,tonya92@example.net,Andrewsborough,SP,20251,2021-11-28,True
CUST0000840,Robert,Mcdonald,kathryntucker@example.net,Lake Coltonland,SP,11740,2021-12-18,True
CUST0000841,Andrew,Mora,riverachristopher@example.com,Lake Edward,RJ,28420,2021-01-13,True
CUST0000842,Kyle,Jones,brandy77@example.com,West Kevin,BA,74148,2022-10-19,True
CUST0000843,Ernest,Gilmore,robertpatel@example.net,Mooreside,RJ,82903,2021-12-22,True
CUST0000844,Terrence,Lucero,theresabeck@example.org,Daviston,PR,18274,2021-06-09,True
CUST0000845,Nicole,Kennedy,bjackson@example.net,Sarahshire,RJ,75462,2022-04-10,True
CUST0000846,Hunter,Shannon,kpotts@example.com,Vanessastad,SC,09530,2024-03-15,False
CUST0000847,Gregory,Hanson,hrangel@example.net,Lake Malik,RS,93746,2023-11-18,True
CUST0000848,Laura,Buchanan,carrie70@example.net,Freystad,MG,33624,2021-01-14,True
CUST0000849,James,Ramirez,burnsrebecca@example.org,Lake Kristopher,SP,59343,2022-06-30,True
CUST0000850,Wendy,Morgan,karen71@example.com,East Monicatown,RS,96791,2021-08-24,False
CUST0000851,Ashley,Turner,rebeccajames@example.org,Heidimouth,RS,48577,2022-11-19,False
CUST0000852,Linda,Nash,vrussell@example.org,Jenniferside,SP,25785,2021-06-06,True
CUST0000853,Tracy,Adams,fsellers@example.net,Michelleville,SP,03516,2024-02-09,True
CUST0000854,Lisa,Drake,sanchezgregory@example.org,New Laurie,PB,11954,2022-05-04,True
CUST0000855,Michelle,Smith,doylematthew@example.net,East Brandimouth,SP,83207,2023-09-29,True
CUST0000856,Morgan,Hartman,salazarbrian@example.org,Lake Sara,MG,24824,2023-07-22,True
CUST0000857,Christopher,Bean,hamiltongina@example.org,Lake Christophermouth,SP,82480,2023-12-09,True
CUST0000858,Alyssa,Alvarez,jeanettesimpson@example.net,South Keith,CE,89126,2022-04-14,True
CUST0000859,Brittany,Valencia,alopez@example.org,East Jose,RS,71541,2021-10-21,True
CUST0000860,Barbara,Lopez,warnercharles@example.org,Katelynbury,SP,21790,2021-03-26,True
CUST0000861,Ralph,Huff,carolyn84@example.org,Kingstad,SC,96897,2022-01-07,True
CUST0000862,John,Smith,juan21@example.org,South Maxton,SP,81745,2023-02-16,True
CUST0000863,Katelyn,Jordan,vsmith@example.net,West Briannastad,SP,91999,2021-01-19,False
CUST0000864,Erin,Gregory,carrolljessica@example.com,Howardfort,AM,49055,2021-07-25,True
CUST0000865,Victor,Hines,amy33@example.net,North Hannah,BA,54205,2022-10-16,True
CUST0000866,Steven,Murray,dford@example.com,East Joann,PR,51037,2024-03-30,True
CUST0000867,Robert,Johnson,kristinajames@example.net,South Michael,RN,57436,2021-04-24,True
CUST0000868,Lacey,Stanley,edwardshah@example.org,North Peterberg,SP,36007,2022-02-12,True
CUST0000869,Matthew,Smith,jmoore@example.com,East Tommy,ES,95361,2024-05-11,True
CUST0000870,Victor,Graham,tonywade@example.com,North Stephaniefort,SP,80168,2024-01-13,True
CUST0000871,Keith,Young,alara@example.com,West Crystalmouth,RJ,83136,2023-12-27,True
CUST0000872,Lance,Montgomery,georgealyssa@example.com,Lindsayberg,RS,48940,2023-04-16,True
CUST0000873,Annette,Wells,westrobert@example.org,Haleymouth,SP,83583,2022-04-27,True
CUST0000874,Ruth,Kaufman,angela95@example.net,East Tammy,ES,83427,2024-06-09,True
CUST0000875,Ashley,Pruitt,lisawright@example.net,Zamoramouth,SP,67473,2023-06-30,True
CUST0000876,Nicole,Cruz,cindymiller@example.com,Morrisonview,BA,09273,2023-11-24,True
CUST0000877,Shannon,Waters,jennifer50@example.com,East Cynthia,SP,43389,2022-11-11,True
CUST0000878,Michael,Oliver,kristenfrye@example.com,Cassandraside,CE,26723,2021-03-31,True
CUST0000879,Madison,Brewer,phillipsbruce@example.org,Johnfurt,ES,55943,2021-06-30,True
CUST0000880,Jackie,Farrell,jose24@example.org,Lake Dawnchester,RS,10817,2022-04-26,True
CUST0000881,Miguel,Parsons,seanreyes@example.org,Blakeville,RS,36356,2021-09-30,True
CUST0000882,Stephen,Gonzalez,lmitchell@example.org,Stephanieville,PR,07372,2023-12-26,True
CUST0000883,Mindy,Tran,donald68@example.org,Lucasfurt,MG,23831,2022-06-23,True
CUST0000884,Mark,Huff,schneidermario@example.net,New Brianberg,SC,65601,2024-01-25,True
CUST0000885,Caleb,Jones,curtismartin@example.net,North Karen,RJ,47304,2024-03-10,True
CUST0000886,Matthew,Gutierrez,vasquezamy@example.net,Mayfurt,SP,91541,2021-07-03,True
CUST0000887,Eric,Carson,shanewilson@example.com,East Brian,SP,90091,2024-06-07,True
CUST0000888,Angela,Williams,timothywilliams@example.org,Port Devin,MG,42373,2022-02-13,True
CUST0000889,Marcus,Avila,wsmith@example.com,Johnsonchester,MG,72594,2021-04-30,True
CUST0000890,Carlos,Gonzalez,clarkbrandi@example.org,Jacquelineshire,MG,48750,2021-03-28,True
CUST0000891,William,Calderon,ilewis@example.org,Josephstad,MG,67463,2022-07-26,True
CUST0000892,Paul,Davenport,matthew54@example.com,Lake Justintown,SC,58899,2023-06-11,True
CUST0000893,Carrie,Curtis,hharris@example.org,Ballardborough,SP,26734,2024-02-25,True
CUST0000894,Kathleen,Fitzgerald,marissa39@example.com,Stevenbury,SP,74798,2021-01-20,True
CUST0000895,Pamela,Bridges,williamcollins@example.org,Port Matthew,RJ,65983,2022-08-18,False
CUST0000896,Stacey,Price,stephen69@example.org,Castilloport,SP,87929,2021-02-24,True
CUST0000897,Meredith,Wright,wilkersonmelissa@example.net,Port Alexview,GO,00502,2024-02-25,True
CUST0000898,Kevin,James,coltonrichardson@example.net,South Judy,SP,49367,2022-01-21,True
CUST0000899,Charles,Butler,evansaustin@example.org,Donaldmouth,PR,27326,2022-02-26,True
CUST0000900,David,Fields,beardsarah@example.org,North Christopherbury,MG,60170,2021-07-05,True
CUST0000901,Molly,Riley,joseph97@example.org,East Cameron,GO,89370,2021-10-06,True
CUST0000902,Nicholas,Johnson,arivas@example.org,New Phyllisland,MG,37309,2021-03-13,False
CUST0000903,Jennifer,Higgins,lauriejohnson@example.com,East Hannah,SP,00756,2022-12-24,False
CUST0000904,Wendy,Williams,shansen@example.com,Lake Melinda,SC,06699,2022-04-28,True
CUST0000905,Justin,Davis,stephen78@example.org,Donnastad,MG,95685,2021-01-13,True
CUST0000906,Andrea,Thomas,richard96@example.com,Luceroport,SP,19851,2024-05-03,True
CUST0000907,Lisa,Walton,alowe@example.com,Millerview,RS,18541,2022-12-22,True
CUST0000908,Marvin,Howard,ihayes@example.net,North Matthew,MT,82429,2024-04-15,True
CUST0000909,Dustin,Peterson,melissaberry@example.org,Millerchester,PR,15165,2023-04-30,True
CUST0000910,Veronica,Stephens,johnstonjonathan@example.net,Lake Jeremy,SP,93529,2021-01-10,False
CUST0000911,Kristin,Burns,jessica58@example.com,Robinsonstad,SP,98782,2023-04-22,True
CUST0000912,Ricky,Walton,perezdawn@example.org,Lake Aaron,BA,66628,2021-01-15,False
CUST0000913,Lauren,Simpson,nealkristopher@example.com,Marciaside,SP,84157,2023-10-19,True
CUST0000914,Colin,Olsen,smithkenneth@example.org,Port Kimberly,PR,09851,2022-04-23,True
CUST0000915,Carl,Chavez,hendersonmichael@example.com,Lake Carlamouth,MG,51323,2022-01-05,True
CUST0000916,Nicholas,Torres,lreid@example.org,Rowlandfort,PB,42395,2021-08-10,True
CUST0000917,Michael,Scott,ycallahan@example.net,South Haleystad,SP,90265,2021-12-26,False
CUST0000918,Tracy,Johnson,esteskatherine@example.org,Kingland,MG,11375,2023-12-25,False
CUST0000919,John,Rivas,gibsonkaitlyn@example.org,Johnsonport,RJ,72934,2024-03-07,True
CUST0000920,Kimberly,Bond,christinadavis@example.net,New Michelle,SP,04201,2021-07-27,True
CUST0000921,Selena,Wallace,steventerry@example.com,West Brendahaven,RJ,64870,2023-07-09,True
CUST0000922,Gordon,Hayes,billburke@example.com,Lake Ericland,RJ,26600,2021-07-23,True
CUST0000923,Timothy,Wright,zparsons@example.net,Port Nicholas,SP,40121,2022-05-05,False
CUST0000924,Ian,Peterson,cperez@example.net,North Frankberg,RJ,97540,2024-07-16,True
CUST0000925,Tiffany,Jacobs,kimmichael@example.net,Smithhaven,SP,91440,2022-02-27,True
CUST0000926,Micheal,Stephens,rwells@example.com,Jonesland,PA,34943,2021-07-31,True
CUST0000927,Natalie,Ortega,pmorales@example.org,North Fernandoshire,MG,24984,2021-08-30,True
CUST0000928,Elizabeth,Griffin,angela71@example.net,New Robert,RJ,73857,2022-05-03,True
CUST0000929,Bernard,Harris,dean60@example.com,New Kristinville,MG,69256,2024-04-11,True
CUST0000930,Elizabeth,Richards,turnerlisa@example.com,Port Timothy,SP,28492,2022-02-16,False
CUST0000931,Jacob,Wells,llewis@example.com,East Elizabethhaven,SP,19559,2024-06-08,True
CUST0000932,Michelle,Jones,knightjohn@example.com,Sharonview,BA,53767,2023-12-19,True
CUST0000933,Brian,Reynolds,kimberly03@example.net,Peterbury,SP,98622,2022-05-25,True
CUST0000934,Rebecca,Mendoza,wlucas@example.net,East Carol,PR,38200,2022-07-07,True
CUST0000935,Tyler,Jones,butleranna@example.net,Port Darlene,SP,48934,2022-04-10,True
CUST0000936,Joshua,Campbell,kevin89@example.com,Melissafort,AL,67536,2021-02-18,False
CUST0000937,Tony,Todd,taylordavis@example.com,Amandaland,CE,33477,2023-05-14,True
CUST0000938,Crystal,Villa,brooke35@example.com,New James,SP,40654,2022-12-19,True
CUST0000939,James,Rogers,mramirez@example.com,Port Chloe,SC,18756,2021-07-08,True
CUST0000940,Leah,Barker,gloriaward@example.net,Jamesmouth,BA,76752,2021-12-12,True
CUST0000941,Abigail,Wilson,danielle39@example.net,Isaacfort,BA,49652,2022-08-02,True
CUST0000942,John,Washington,sarah78@example.com,West Catherine,PA,33601,2021-05-11,True
CUST0000943,David,Bennett,msmith@example.com,Gibsonside,SP,76992,2024-06-16,True
CUST0000944,Lori,Dixon,dgonzalez@example.com,Larsonfort,SE,57802,2021-11-04,False
CUST0000945,Paul,Wilson,davidwolf@example.org,Port Chadville,RJ,72392,2021-07-20,True
CUST0000946,Amanda,Anderson,frostgloria@example.org,Lake Ashleytown,CE,15106,2024-06-10,True
CUST0000947,Matthew,Weber,justin33@example.org,Sarahstad,SP,31481,2022-12-18,True
CUST0000948,Edward,Spencer,kathryn26@example.org,East Christopherview,ES,64235,2022-11-04,True
CUST0000949,David,Sanchez,dwalker@example.net,East Samantha,RJ,37131,2021-02-15,True
CUST0000950,Daniel,Allen,ryan96@example.com,East Craig,RJ,11248,2022-07-04,True
CUST0000951,Ricky,Wallace,jocelyncruz@example.net,Johnsonview,SP,27387,2022-03-11,True
CUST0000952,Nicole,Henry,marc78@example.net,Masseyborough,SP,49385,2023-08-12,True
CUST0000953,Drew,Jones,zjackson@example.org,West Michael,SP,36433,2022-04-04,True
CUST0000954,John,Roberts,nicolasrich@example.org,Lake Heidi,PE,59777,2023-01-15,True
CUST0000955,Jennifer,Johnson,michael07@example.com,Blankenshipland,SP,57826,2021-08-02,True
CUST0000956,Jonathan,Perez,rhonda47@example.org,East Melissa,RS,85043,2024-05-23,True
CUST0000957,Zachary,Schmidt,meghanwerner@example.com,Port Jeremyburgh,RS,12609,2024-05-31,True
CUST0000958,Christina,Tran,christian47@example.org,Donaldchester,SP,37006,2022-08-18,True
CUST0000959,Monica,Lopez,hcollins@example.org,Port Christopher,RJ,07335,2023-04-26,True
CUST0000960,Ashley,Logan,keithharrison@example.com,East Andre,RJ,26110,2023-05-29,True
CUST0000961,Carrie,Jones,adamskrista@example.net,Port Stevenstad,RJ,95293,2021-10-07,True
CUST0000962,Harold,Ferguson,johnsmith@example.org,Williamtown,MG,66156,2021-02-15,False
CUST0000963,William,Brown,garyharrison@example.org,Port Chelsea,SC,48629,2021-04-02,True
CUST0000964,Audrey,Ramirez,spencermckinney@example.net,East Danielle,RJ,99396,2022-07-10,True
CUST0000965,Bobby,Mcgrath,aaronmurray@example.com,Piercefurt,SE,69320,2021-09-05,True
CUST0000966,Steven,Holland,kristin96@example.com,Jacksonfort,RS,17047,2022-02-19,True
CUST0000967,Linda,Clark,meagan19@example.com,Bennettstad,SC,03630,2024-02-19,True
CUST0000968,Leonard,Gonzalez,lewiskimberly@example.org,Grimesberg,SE,85576,2021-12-07,True
CUST0000969,Laura,Sanders,allenperez@example.com,Tommymouth,MS,93940,2022-08-27,True
CUST0000970,Steven,Khan,danderson@example.org,Lake Sandra,BA,39222,2024-08-06,True
CUST0000971,Nathaniel,Bell,beaton@example.org,Michaelhaven,SP,72801,2022-05-10,True
CUST0000972,Thomas,Villa,vjones@example.org,Sandraburgh,PR,01950,2023-07-08,True
CUST0000973,Victoria,Thomas,brian83@example.net,Andrewfurt,PR,44284,2023-06-01,True
CUST0000974,Lauren,Stevens,justin08@example.net,South Katherinechester,MG,67868,2021-10-20,True
CUST0000975,Barry,Maxwell,lutzeric@example.com,Donnamouth,BA,96373,2023-02-04,True
CUST0000976,Jennifer,Adams,kathleengonzalez@example.net,Hillbury,SP,05991,2021-02-28,True
CUST0000977,Bradley,Smith,jameshudson@example.com,South Amy,SP,33943,2021-12-06,True
CUST0000978,Veronica,Clark,martinbenjamin@example.net,Buchananbury,RJ,61882,2022-05-31,False
CUST0000979,Rose,Martin,qwilson@example.com,Christinastad,SP,61964,2021-07-22,True
CUST0000980,Stephanie,Scott,crystal58@example.org,Lindabury,SP,30149,2024-05-31,True
CUST0000981,Lisa,Hamilton,mark84@example.com,Williamsshire,SP,39867,2021-02-04,True
CUST0000982,Laurie,Scott,angelarichard@example.org,South Rebecca,PR,13424,2021-08-09,True
CUST0000983,Heidi,Wagner,anewton@example.net,Kerrybury,CE,21793,2022-07-21,False
CUST0000984,Cindy,Fry,hamptonsara@example.org,Sullivanchester,RJ,20692,2023-10-26,True
CUST0000985,Robert,Good,sharon14@example.org,Kochfort,SP,52450,2022-04-14,True
CUST0000986,Brianna,Sullivan,justinbishop@example.org,Erikmouth,MS,78285,2024-02-12,False
CUST0000987,Nicholas,Miller,millerjoan@example.org,Vasquezland,SC,91908,2023-01-27,True
CUST0000988,Deborah,Braun,ruizantonio@example.com,Erikastad,SP,87802,2023-05-24,True
CUST0000989,Ashley,Williams,mendezlori@example.org,South Madison,AM,64773,2024-05-07,True
CUST0000990,Daniel,Watkins,deckerjustin@example.org,Obrienview,RS,21130,2024-06-19,True
CUST0000991,Dawn,Graves,crawfordjeffrey@example.com,South Melissaburgh,SP,91584,2023-12-06,True
CUST0000992,Thomas,Chavez,kelly66@example.org,Elizabethborough,SP,32047,2021-01-03,False
CUST0000993,Steven,Warner,millerbriana@example.org,North Whitney,MA,17030,2022-09-01,False
CUST0000994,Edward,Jones,gwendolyn93@example.net,Grahamville,SC,84952,2023-06-01,True
CUST0000995,Elizabeth,Powers,sharon37@example.net,West Ericborough,RS,45732,2024-06-10,False
CUST0000996,Carl,Johnson,perry77@example.net,Bowersmouth,SP,59432,2023-05-29,True
CUST0000997,Dean,Murphy,wbarrett@example.net,North Misty,MG,22020,2022-05-30,True
CUST0000998,Stephanie,Perry,vhutchinson@example.org,East Johnfort,SP,36920,2022-05-12,True
CUST0000999,Rebecca,Le,ajohnson@example.net,Jenniferstad,PE,44695,2021-05-18,True
CUST0001000,Aaron,Webb,jasoncook@example.net,Alyssahaven,RS,77897,2024-02-07,False
CUST0001001,Cheyenne,Salazar,ucarrillo@example.org,Maynardshire,RJ,72213,2022-02-16,True
CUST0001002,Kelly,Shea,ylawrence@example.org,Gallegoschester,PR,61258,2022-06-29,True
CUST0001003,Robin,Lynch,sandradavenport@example.org,Bakerton,SP,30578,2021-01-02,True
CUST0001004,Elizabeth,Riley,hbaker@example.org,East Stephaniemouth,RJ,31824,2022-10-14,False
CUST0001005,Randy,Jordan,langjoshua@example.net,Smithport,PE,79176,2023-02-05,False
CUST0001006,Elizabeth,Crawford,amandatran@example.org,South Ann,RJ,43569,2022-08-07,True
CUST0001007,Gregory,Douglas,cohenchristopher@example.net,South Andrew,RJ,17524,2023-06-17,True
CUST0001008,Sarah,Simon,dianepowers@example.com,South James,PR,21984,2021-09-10,True
CUST0001009,Michael,Hubbard,kyle88@example.net,North Tonyaville,SC,00937,2021-02-21,True
CUST0001010,Stephanie,Jones,tammy17@example.com,New Katieside,SP,61488,2021-06-12,True
CUST0001011,William,Olson,kristen51@example.com,South Lindsay,SP,71975,2022-08-07,True
CUST0001012,Sierra,Swanson,gayfrancis@example.com,New Lisa,SP,70599,2021-05-25,True
CUST0001013,James,Ritter,anthony66@example.org,Lewisborough,MS,81906,2023-01-20,True
CUST0001014,Dana,Ayala,cherryjulie@example.net,Grantmouth,RJ,51261,2023-10-13,True
CUST0001015,Marco,Wood,johnsonjacob@example.net,Andrestad,PE,85529,2021-09-02,True
CUST0001016,Matthew,Brady,montesmichelle@example.org,Port Cody,SP,68725,2021-10-23,True
CUST0001017,Anna,Wilson,thomasspencer@example.net,Davidton,MG,84135,2024-02-08,True
CUST0001018,Logan,Collins,gcarter@example.org,Elizabethberg,RS,91714,2022-04-07,True
CUST0001019,Jonathan,Gray,juanatkinson@example.org,Charlesport,SP,97314,2023-06-08,True
CUST0001020,Kevin,Johnson,mark12@example.net,West Danielview,MG,44250,2021-03-26,True
CUST0001021,Lucas,Martinez,brandimiller@example.org,Larryside,RJ,99439,2022-04-03,True
CUST0001022,Amber,Villarreal,rebecca41@example.com,West Samanthachester,RS,12686,2023-01-17,True
CUST0001023,Diane,Adams,taylorclinton@example.net,North Patriciaton,SP,62003,2021-09-23,True
CUST0001024,Lisa,Sullivan,bakerbrittany@example.net,North Matthew,MS,24766,2023-01-06,True
